Debug	enable-debug-logging	French	ACTIVER LA JOURNALISATION DE DÉBOGAGE	Enregistre des détails de diagnostic supplémentaires dans la console/le fichier journal BepInEx.
Debug	enable-debug-logging	Italian	ATTIVA REGISTRAZIONE DI DEBUG	Registra dettagli diagnostici extra nella console/file di log di BepInEx.
Debug	enable-debug-logging	German	DEBUG-PROTOKOLLIERUNG AKTIVIEREN	Protokolliert zusätzliche Diagnosedetails in der BepInEx-Konsole/Protokolldatei.
Debug	enable-debug-logging	SpanishSpain	ACTIVAR REGISTRO DE DEPURACIÓN	Registra detalles de diagnóstico adicionales en la consola/archivo de registro de BepInEx.
Debug	enable-debug-logging	SpanishLatam	ACTIVAR REGISTRO DE DEPURACIÓN	Registra detalles de diagnóstico adicionales en la consola/archivo de registro de BepInEx.
Debug	enable-debug-logging	BRPortuguese	ATIVAR REGISTRO DE DEPURAÇÃO	Registra detalhes diagnósticos extras no console/arquivo de log do BepInEx.
Debug	enable-debug-logging	Russian	ВКЛЮЧИТЬ ОТЛАДОЧНОЕ ЛОГИРОВАНИЕ	Записывает дополнительные диагностические сведения в консоль/файл журнала BepInEx.
Debug	enable-debug-logging	Ukrainian	УВІМКНУТИ ЗНЕВАДЖУВАЛЬНЕ ЛОГУВАННЯ	Записує додаткові діагностичні відомості в консоль/файл журналу BepInEx.
Debug	enable-debug-logging	SimplifiedChinese	启用调试日志	将额外的诊断细节记录到 BepInEx 控制台/日志文件中。
Debug	enable-debug-logging	TraditionalChinese	啟用偵錯記錄	將額外的診斷細節記錄到 BepInEx 主控台/記錄檔案中。
Debug	enable-debug-logging	Japanese	デバッグログを有効化	追加の診断詳細をBepInExコンソール/ログファイルに記録します。
Debug	enable-debug-logging	Korean	디버그 로깅 활성화	추가 진단 정보를 BepInEx 콘솔/로그 파일에 기록합니다.
Debug	enable-debug-logging	Polish	WŁĄCZ LOGOWANIE DEBUGOWANIA	Zapisuje dodatkowe szczegóły diagnostyczne do konsoli/pliku dziennika BepInEx.
Debug	enable-debug-logging	Turkish	HATA AYIKLAMA GÜNLÜĞÜNÜ ETKİNLEŞTİR	Ek tanılama ayrıntılarını BepInEx konsoluna/günlük dosyasına kaydeder.
Debug	enable-indicator-test-harness	English	ENABLE INDICATOR TEST HARNESS	Spawn a handful of fixed dummy world points around the camera to visually verify the edge-of-screen indicator framework. Dev/QA tool only; leave off for normal play.
Debug	enable-indicator-test-harness	French	ACTIVER LE BANC DE TEST D'INDICATEURS	Fait apparaître quelques points fictifs fixes dans le monde autour de la caméra pour vérifier visuellement le système d'indicateurs de bord d'écran. Outil dev/QA uniquement ; à laisser désactivé en jeu normal.
Debug	enable-indicator-test-harness	Italian	ATTIVA BANCO DI TEST INDICATORI	Genera alcuni punti fittizi fissi nel mondo attorno alla telecamera per verificare visivamente il framework degli indicatori a bordo schermo. Solo strumento dev/QA; lasciare disattivato per il gioco normale.
Debug	enable-indicator-test-harness	German	INDIKATOR-TESTUMGEBUNG AKTIVIEREN	Erzeugt eine Handvoll fester Dummy-Weltpunkte um die Kamera, um das Bildschirmrand-Indikator-Framework visuell zu überprüfen. Nur Dev/QA-Werkzeug; für normales Spielen deaktiviert lassen.
Debug	enable-indicator-test-harness	SpanishSpain	ACTIVAR BANCO DE PRUEBAS DE INDICADORES	Genera un puñado de puntos ficticios fijos en el mundo alrededor de la cámara para verificar visualmente el sistema de indicadores de borde de pantalla. Solo herramienta dev/QA; dejar desactivado para el juego normal.
Debug	enable-indicator-test-harness	SpanishLatam	ACTIVAR BANCO DE PRUEBAS DE INDICADORES	Genera un puñado de puntos ficticios fijos en el mundo alrededor de la cámara para verificar visualmente el sistema de indicadores de borde de pantalla. Solo herramienta dev/QA; dejar desactivado para el juego normal.
Debug	enable-indicator-test-harness	BRPortuguese	ATIVAR BANCADA DE TESTE DE INDICADORES	Gera alguns pontos fictícios fixos no mundo ao redor da câmera para verificar visualmente o framework de indicadores de borda de tela. Apenas ferramenta dev/QA; deixe desativado para jogo normal.
Debug	enable-indicator-test-harness	Russian	ВКЛЮЧИТЬ ТЕСТОВЫЙ СТЕНД ИНДИКАТОРОВ	Создаёт несколько фиктивных фиксированных точек мира вокруг камеры для визуальной проверки системы индикаторов у края экрана. Только инструмент для разработки/QA; оставьте выключенным для обычной игры.
Debug	enable-indicator-test-harness	Ukrainian	УВІМКНУТИ ТЕСТОВИЙ СТЕНД ІНДИКАТОРІВ	Створює декілька фіктивних фіксованих точок світу навколо камери для візуальної перевірки системи індикаторів біля краю екрана. Лише інструмент для розробки/QA; залиште вимкненим для звичайної гри.
Debug	enable-indicator-test-harness	SimplifiedChinese	启用指示器测试台	在摄像机周围生成若干固定的虚拟世界坐标点，用于直观验证屏幕边缘指示器框架。仅供开发/QA 使用；正常游戏中请保持关闭。
Debug	enable-indicator-test-harness	TraditionalChinese	啟用指示器測試台	在攝影機周圍產生若干固定的虛擬世界座標點，用於直觀驗證螢幕邊緣指示器框架。僅供開發/QA 使用；正常遊戲中請保持關閉。
Debug	enable-indicator-test-harness	Japanese	インジケーターテストハーネスを有効化	画面端インジケーターフレームワークを視覚的に検証するため、カメラ周辺に固定のダミーワールドポイントをいくつか生成します。開発/QAツール専用です。通常プレイではオフのままにしてください。
Debug	enable-indicator-test-harness	Korean	인디케이터 테스트 하네스 활성화	화면 가장자리 인디케이터 프레임워크를 시각적으로 검증하기 위해 카메라 주변에 몇 개의 고정된 더미 월드 포인트를 생성합니다. 개발/QA 도구 전용입니다. 일반 플레이에서는 꺼두세요.
Debug	enable-indicator-test-harness	Polish	WŁĄCZ TESTOWY ZESTAW WSKAŹNIKÓW	Tworzy kilka stałych, sztucznych punktów świata wokół kamery, aby wizualnie zweryfikować system wskaźników krawędzi ekranu. Wyłącznie narzędzie dev/QA; pozostaw wyłączone podczas normalnej gry.
Debug	enable-indicator-test-harness	Turkish	GÖSTERGE TEST DÜZENEĞİNİ ETKİNLEŞTİR	Ekran kenarı gösterge çerçevesini görsel olarak doğrulamak için kamera etrafında birkaç sabit sahte dünya noktası oluşturur. Yalnızca geliştirici/QA aracıdır; normal oynanışta kapalı bırakın.
Debug	enable-zombie-debug-esp	English	ENABLE ZOMBIE DEBUG ESP	Dev/QA aid: always-visible edge-of-screen label for every naturally-spawned zombie in the level, through walls, to speed up testing zombie-ping detection without hunting a whole level for a rare spawn. Not a real feature; leave off for normal play.
Debug	enable-zombie-debug-esp	French	ACTIVER L'ESP DE DÉBOGAGE ZOMBIE	Aide dev/QA : étiquette de bord d'écran toujours visible pour chaque zombie apparu naturellement dans le niveau, à travers les murs, pour accélérer les tests de détection de ping de zombie sans devoir fouiller tout un niveau pour une apparition rare. Pas une vraie fonctionnalité ; à laisser désactivé en jeu normal.
Debug	enable-zombie-debug-esp	Italian	ATTIVA ESP DI DEBUG ZOMBIE	Aiuto dev/QA: etichetta a bordo schermo sempre visibile per ogni zombie generato naturalmente nel livello, attraverso i muri, per velocizzare il test del rilevamento ping zombie senza dover cercare in tutto il livello una rara apparizione. Non è una vera funzionalità; lasciare disattivato per il gioco normale.
Debug	enable-zombie-debug-esp	German	ZOMBIE-DEBUG-ESP AKTIVIEREN	Dev/QA-Hilfe: immer sichtbares Bildschirmrand-Label für jeden natürlich gespawnten Zombie im Level, durch Wände hindurch, um das Testen der Zombie-Ping-Erkennung zu beschleunigen, ohne ein ganzes Level nach einem seltenen Spawn abzusuchen. Kein echtes Feature; für normales Spielen deaktiviert lassen.
Debug	enable-zombie-debug-esp	SpanishSpain	ACTIVAR ESP DE DEPURACIÓN DE ZOMBIS	Ayuda dev/QA: etiqueta de borde de pantalla siempre visible para cada zombi generado naturalmente en el nivel, a través de las paredes, para acelerar las pruebas de detección de ping de zombis sin tener que rastrear todo un nivel en busca de una aparición rara. No es una función real; dejar desactivado para el juego normal.
Debug	enable-zombie-debug-esp	SpanishLatam	ACTIVAR ESP DE DEPURACIÓN DE ZOMBIS	Ayuda dev/QA: etiqueta de borde de pantalla siempre visible para cada zombi generado naturalmente en el nivel, a través de las paredes, para acelerar las pruebas de detección de ping de zombis sin tener que rastrear todo un nivel en busca de una aparición rara. No es una función real; dejar desactivado para el juego normal.
Debug	enable-zombie-debug-esp	BRPortuguese	ATIVAR ESP DE DEPURAÇÃO DE ZUMBI	Auxílio dev/QA: rótulo de borda de tela sempre visível para cada zumbi gerado naturalmente no nível, através de paredes, para acelerar o teste de detecção de ping de zumbi sem precisar vasculhar um nível inteiro atrás de um spawn raro. Não é um recurso real; deixe desativado para jogo normal.
Debug	enable-zombie-debug-esp	Russian	ВКЛЮЧИТЬ ОТЛАДОЧНЫЙ ESP ЗОМБИ	Инструмент для разработки/QA: всегда видимая подпись у края экрана для каждого естественно заспавнившегося зомби на уровне, сквозь стены, чтобы ускорить тестирование обнаружения пинга зомби без обыскивания всего уровня в поисках редкого спавна. Не настоящая функция; оставьте выключенным для обычной игры.
Debug	enable-zombie-debug-esp	Ukrainian	УВІМКНУТИ ЗНЕВАДЖУВАЛЬНИЙ ESP ЗОМБІ	Інструмент для розробки/QA: завжди видимий підпис біля краю екрана для кожного природно заспавненого зомбі на рівні, крізь стіни, щоб пришвидшити тестування виявлення пінгу зомбі без обшукування цілого рівня в пошуках рідкісного спавну. Не справжня функція; залиште вимкненим для звичайної гри.
Debug	enable-zombie-debug-esp	SimplifiedChinese	启用僵尸调试透视	开发/QA 辅助功能：为关卡中每个自然生成的僵尸显示始终可见的屏幕边缘标签（可透墙），以加快僵尸呼喊检测测试，无需在整个关卡中搜寻稀有生成点。并非正式功能；正常游戏中请保持关闭。
Debug	enable-zombie-debug-esp	TraditionalChinese	啟用殭屍偵錯透視	開發/QA 輔助功能：為關卡中每個自然生成的殭屍顯示始終可見的螢幕邊緣標籤（可透牆），以加快殭屍呼喊偵測測試，無需在整個關卡中搜尋稀有生成點。並非正式功能；正常遊戲中請保持關閉。
Debug	enable-zombie-debug-esp	Japanese	ゾンビデバッグESPを有効化	開発/QA支援：レベル内で自然発生するすべてのゾンビに対し、壁越しでも常に表示される画面端ラベルを表示し、レアなスポーンをレベル全体で探し回ることなくゾンビピン検出のテストを高速化します。実際の機能ではありません。通常プレイではオフのままにしてください。
Debug	enable-zombie-debug-esp	Korean	좀비 디버그 ESP 활성화	개발/QA 보조 기능: 레벨 내 자연 스폰된 모든 좀비에 대해 벽을 통과해서도 항상 보이는 화면 가장자리 라벨을 표시하여, 희귀한 스폰을 찾기 위해 레벨 전체를 뒤지지 않고도 좀비 핑 감지 테스트를 빠르게 할 수 있게 합니다. 실제 기능이 아닙니다. 일반 플레이에서는 꺼두세요.
Debug	enable-zombie-debug-esp	Polish	WŁĄCZ ESP DEBUGOWANIA ZOMBIE	Pomoc dev/QA: zawsze widoczna etykieta krawędzi ekranu dla każdego naturalnie zespawnowanego zombie na poziomie, przez ściany, aby przyspieszyć testowanie wykrywania pingów zombie bez przeszukiwania całego poziomu w poszukiwaniu rzadkiego spawnu. To nie jest prawdziwa funkcja; pozostaw wyłączone podczas normalnej gry.
Debug	enable-zombie-debug-esp	Turkish	ZOMBİ HATA AYIKLAMA ESP'SİNİ ETKİNLEŞTİR	Geliştirici/QA yardımcısı: seviyede doğal olarak beliren her zombi için, nadir bir spawn'u tüm seviyede aramak zorunda kalmadan zombi ping algılamasını test etmeyi hızlandırmak amacıyla, duvarların içinden bile her zaman görünen bir ekran kenarı etiketi gösterir. Gerçek bir özellik değildir; normal oynanışta kapalı bırakın.
Fonts	on-screen-name-scale	English	ON-SCREEN NAME SCALE	Scales every name label drawn on a thing you can actually see (player labels, item/creature pings). 1 keeps the shipped sizes.
Fonts	on-screen-name-scale	French	ÉCHELLE DES NOMS À L'ÉCRAN	Redimensionne tous les labels de nom affichés sur quelque chose que vous voyez réellement (labels de joueurs, pings d'objets/créatures). 1 conserve les tailles d'origine.
Fonts	on-screen-name-scale	Italian	SCALA NOME A SCHERMO	Ridimensiona ogni etichetta con il nome disegnata su qualcosa che puoi effettivamente vedere (etichette giocatori, ping di oggetti/creature). 1 mantiene le dimensioni originali.
Fonts	on-screen-name-scale	German	NAMENSGRÖSSE AUF BILDSCHIRM	Skaliert jedes Namens-Label, das auf etwas gezeichnet wird, das du tatsächlich sehen kannst (Spielernamen, Gegenstands-/Kreaturen-Pings). 1 behält die Standardgrößen bei.
Fonts	on-screen-name-scale	SpanishSpain	ESCALA DE NOMBRE EN PANTALLA	Escala cada etiqueta de nombre dibujada sobre algo que puedes ver realmente (etiquetas de jugador, pings de objetos/criaturas). 1 mantiene los tamaños originales.
Fonts	on-screen-name-scale	SpanishLatam	ESCALA DE NOMBRE EN PANTALLA	Escala cada etiqueta de nombre dibujada sobre algo que puedes ver realmente (etiquetas de jugador, pings de objetos/criaturas). 1 mantiene los tamaños originales.
Fonts	on-screen-name-scale	BRPortuguese	ESCALA DE NOME NA TELA	Redimensiona cada rótulo de nome desenhado sobre algo que você realmente pode ver (rótulos de jogador, pings de itens/criaturas). 1 mantém os tamanhos originais.
Fonts	on-screen-name-scale	Russian	МАСШТАБ ИМЕНИ НА ЭКРАНЕ	Масштабирует каждую метку с именем, отображаемую на том, что вы реально видите (метки игроков, пинги предметов/существ). 1 сохраняет исходные размеры.
Fonts	on-screen-name-scale	Ukrainian	МАСШТАБ ІМЕНІ НА ЕКРАНІ	Масштабує кожну мітку з іменем, що відображається на тому, що ви реально бачите (мітки гравців, пінги предметів/істот). 1 зберігає початкові розміри.
Fonts	on-screen-name-scale	SimplifiedChinese	屏幕内名称缩放	缩放绘制在你实际可见事物上的所有名称标签（玩家标签、物品/生物呼喊）。1 保持出厂尺寸。
Fonts	on-screen-name-scale	TraditionalChinese	螢幕內名稱縮放	縮放繪製在你實際可見事物上的所有名稱標籤（玩家標籤、物品/生物呼喊）。1 保持出廠尺寸。
Fonts	on-screen-name-scale	Japanese	画面内の名前スケール	実際に見えているものに表示される名前ラベル（プレイヤーラベル、アイテム/クリーチャーピン）をすべて拡大縮小します。1 は出荷時のサイズのままです。
Fonts	on-screen-name-scale	Korean	화면 내 이름 크기	실제로 보이는 대상에 표시되는 모든 이름 라벨(플레이어 라벨, 아이템/생물체 핑)의 크기를 조정합니다. 1은 기본 크기를 유지합니다.
Fonts	on-screen-name-scale	Polish	SKALA NAZWY NA EKRANIE	Skaluje każdą etykietę z nazwą rysowaną na czymś, co faktycznie widzisz (etykiety graczy, pingi przedmiotów/stworzeń). 1 zachowuje domyślne rozmiary.
Fonts	on-screen-name-scale	Turkish	EKRAN İÇİ İSİM ÖLÇEĞİ	Gerçekten görebildiğiniz bir şeyin üzerine çizilen her isim etiketini (oyuncu etiketleri, eşya/yaratık pingleri) ölçeklendirir. 1 varsayılan boyutları korur.
Fonts	on-screen-distance-scale	English	ON-SCREEN DISTANCE SCALE	Same, for the distance sub-line under an on-screen label.
Fonts	on-screen-distance-scale	French	ÉCHELLE DE LA DISTANCE À L'ÉCRAN	Pareil, pour la ligne de distance sous un label à l'écran.
Fonts	on-screen-distance-scale	Italian	SCALA DISTANZA A SCHERMO	Uguale, per la riga della distanza sotto un'etichetta a schermo.
Fonts	on-screen-distance-scale	German	ENTFERNUNGSGRÖSSE AUF BILDSCHIRM	Dasselbe, für die Entfernungszeile unter einem Label auf dem Bildschirm.
Fonts	on-screen-distance-scale	SpanishSpain	ESCALA DE DISTANCIA EN PANTALLA	Lo mismo, para la línea de distancia bajo una etiqueta en pantalla.
Fonts	on-screen-distance-scale	SpanishLatam	ESCALA DE DISTANCIA EN PANTALLA	Lo mismo, para la línea de distancia bajo una etiqueta en pantalla.
Fonts	on-screen-distance-scale	BRPortuguese	ESCALA DE DISTÂNCIA NA TELA	O mesmo, para a linha de distância abaixo de um rótulo na tela.
Fonts	on-screen-distance-scale	Russian	МАСШТАБ РАССТОЯНИЯ НА ЭКРАНЕ	То же самое, для строки расстояния под меткой на экране.
Fonts	on-screen-distance-scale	Ukrainian	МАСШТАБ ВІДСТАНІ НА ЕКРАНІ	Те саме, для рядка відстані під міткою на екрані.
Fonts	on-screen-distance-scale	SimplifiedChinese	屏幕内距离缩放	同上，用于屏幕内标签下方的距离子行。
Fonts	on-screen-distance-scale	TraditionalChinese	螢幕內距離縮放	同上，用於螢幕內標籤下方的距離子行。
Fonts	on-screen-distance-scale	Japanese	画面内の距離スケール	同様に、画面内ラベルの下にある距離のサブラインに適用されます。
Fonts	on-screen-distance-scale	Korean	화면 내 거리 크기	동일하게, 화면 내 라벨 아래 거리 보조 줄에 적용됩니다.
Fonts	on-screen-distance-scale	Polish	SKALA ODLEGŁOŚCI NA EKRANIE	To samo, dla linii odległości pod etykietą na ekranie.
Fonts	on-screen-distance-scale	Turkish	EKRAN İÇİ MESAFE ÖLÇEĞİ	Aynısı, ekran içi etiketin altındaki mesafe alt satırı için.
Fonts	off-screen-name-scale	English	OFF-SCREEN NAME SCALE	Scales every name label on a thing that's currently off-screen, i.e. clamped to the edge with an arrow. Set this below {key:Fonts/on-screen-name-scale} to keep a crowded screen edge quieter without shrinking the labels on things you're actually looking at.
Fonts	off-screen-name-scale	French	ÉCHELLE DES NOMS HORS ÉCRAN	Redimensionne chaque label de nom sur quelque chose actuellement hors écran, c'est-à-dire fixé au bord avec une flèche. Réglez cette valeur en dessous de {key:Fonts/on-screen-name-scale} pour garder un bord d'écran chargé plus discret sans réduire les labels des choses que vous regardez réellement.
Fonts	off-screen-name-scale	Italian	SCALA NOME FUORI SCHERMO	Ridimensiona ogni etichetta con il nome su qualcosa che al momento è fuori schermo, cioè bloccato al bordo con una freccia. Imposta questo valore sotto {key:Fonts/on-screen-name-scale} per rendere un bordo schermo affollato più discreto senza rimpicciolire le etichette delle cose che stai effettivamente guardando.
Fonts	off-screen-name-scale	German	NAMENSGRÖSSE AUSSERHALB DES BILDSCHIRMS	Skaliert jedes Namens-Label auf etwas, das sich gerade außerhalb des Bildschirms befindet, also mit einem Pfeil an den Rand geklemmt ist. Setze diesen Wert unter {key:Fonts/on-screen-name-scale}, um einen überfüllten Bildschirmrand ruhiger wirken zu lassen, ohne die Labels der Dinge zu verkleinern, die du gerade tatsächlich betrachtest.
Fonts	off-screen-name-scale	SpanishSpain	ESCALA DE NOMBRE FUERA DE PANTALLA	Escala cada etiqueta de nombre de algo que está actualmente fuera de pantalla, es decir, fijado al borde con una flecha. Ajusta este valor por debajo de {key:Fonts/on-screen-name-scale} para que un borde de pantalla saturado se vea más tranquilo sin reducir las etiquetas de lo que realmente estás mirando.
Fonts	off-screen-name-scale	SpanishLatam	ESCALA DE NOMBRE FUERA DE PANTALLA	Escala cada etiqueta de nombre de algo que está actualmente fuera de pantalla, es decir, fijado al borde con una flecha. Ajusta este valor por debajo de {key:Fonts/on-screen-name-scale} para que un borde de pantalla saturado se vea más tranquilo sin reducir las etiquetas de lo que realmente estás mirando.
Fonts	off-screen-name-scale	BRPortuguese	ESCALA DE NOME FORA DA TELA	Redimensiona cada rótulo de nome de algo que está atualmente fora da tela, ou seja, fixado na borda com uma seta. Defina este valor abaixo de {key:Fonts/on-screen-name-scale} para deixar uma borda de tela lotada mais discreta sem diminuir os rótulos das coisas que você realmente está olhando.
Fonts	off-screen-name-scale	Russian	МАСШТАБ ИМЕНИ ЗА ЭКРАНОМ	Масштабирует каждую метку с именем на объекте, находящемся сейчас за пределами экрана, то есть закреплённом у края со стрелкой. Установите это значение ниже {key:Fonts/on-screen-name-scale}, чтобы переполненный край экрана выглядел спокойнее, не уменьшая метки того, на что вы реально смотрите.
Fonts	off-screen-name-scale	Ukrainian	МАСШТАБ ІМЕНІ ЗА ЕКРАНОМ	Масштабує кожну мітку з іменем на об'єкті, який зараз перебуває за межами екрана, тобто закріпленому біля краю зі стрілкою. Встановіть це значення нижче {key:Fonts/on-screen-name-scale}, щоб перевантажений край екрана виглядав спокійніше, не зменшуючи мітки того, на що ви реально дивитеся.
Fonts	off-screen-name-scale	SimplifiedChinese	屏幕外名称缩放	缩放当前处于屏幕外（即带箭头固定在边缘）事物的名称标签。将此值设为低于 {key:Fonts/on-screen-name-scale}，可让拥挤的屏幕边缘更安静，同时不缩小你实际正在看的事物的标签。
Fonts	off-screen-name-scale	TraditionalChinese	螢幕外名稱縮放	縮放目前處於螢幕外（即帶箭頭固定在邊緣）事物的名稱標籤。將此值設為低於 {key:Fonts/on-screen-name-scale}，可讓擁擠的螢幕邊緣更安靜，同時不縮小你實際正在看的事物的標籤。
Fonts	off-screen-name-scale	Japanese	画面外の名前スケール	現在画面外にある、つまり矢印付きで端に固定されているものの名前ラベルをすべて拡大縮小します。この値を {key:Fonts/on-screen-name-scale} より小さくすると、実際に見ているものへのラベルを縮小せずに、混雑した画面端を控えめにできます。
Fonts	off-screen-name-scale	Korean	화면 밖 이름 크기	현재 화면 밖에 있는, 즉 화살표와 함께 가장자리에 고정된 대상의 모든 이름 라벨 크기를 조정합니다. 이 값을 {key:Fonts/on-screen-name-scale}보다 낮게 설정하면 실제로 보고 있는 대상의 라벨을 줄이지 않고도 붐비는 화면 가장자리를 더 조용하게 만들 수 있습니다.
Fonts	off-screen-name-scale	Polish	SKALA NAZWY POZA EKRANEM	Skaluje każdą etykietę z nazwą na czymś, co obecnie znajduje się poza ekranem, czyli jest przypięte do krawędzi ze strzałką. Ustaw tę wartość poniżej {key:Fonts/on-screen-name-scale}, aby zatłoczona krawędź ekranu była spokojniejsza bez pomniejszania etykiet rzeczy, na które faktycznie patrzysz.
Fonts	off-screen-name-scale	Turkish	EKRAN DIŞI İSİM ÖLÇEĞİ	Şu anda ekran dışında olan, yani bir okla kenara sabitlenmiş bir şeyin her isim etiketini ölçeklendirir. Gerçekten baktığınız şeylerin etiketlerini küçültmeden kalabalık bir ekran kenarını daha sakin tutmak için bunu {key:Fonts/on-screen-name-scale} altında ayarlayın.
Fonts	off-screen-distance-scale	English	OFF-SCREEN DISTANCE SCALE	Same, for the distance sub-line under an off-screen (edge-clamped) label.
Fonts	off-screen-distance-scale	French	ÉCHELLE DE LA DISTANCE HORS ÉCRAN	Pareil, pour la ligne de distance sous un label hors écran (fixé au bord).
Fonts	off-screen-distance-scale	Italian	SCALA DISTANZA FUORI SCHERMO	Uguale, per la riga della distanza sotto un'etichetta fuori schermo (bloccata al bordo).
Fonts	off-screen-distance-scale	German	ENTFERNUNGSGRÖSSE AUSSERHALB DES BILDSCHIRMS	Dasselbe, für die Entfernungszeile unter einem Label außerhalb des Bildschirms (am Rand fixiert).
Fonts	off-screen-distance-scale	SpanishSpain	ESCALA DE DISTANCIA FUERA DE PANTALLA	Lo mismo, para la línea de distancia bajo una etiqueta fuera de pantalla (fijada al borde).
Fonts	off-screen-distance-scale	SpanishLatam	ESCALA DE DISTANCIA FUERA DE PANTALLA	Lo mismo, para la línea de distancia bajo una etiqueta fuera de pantalla (fijada al borde).
Fonts	off-screen-distance-scale	BRPortuguese	ESCALA DE DISTÂNCIA FORA DA TELA	O mesmo, para a linha de distância abaixo de um rótulo fora da tela (fixado na borda).
Fonts	off-screen-distance-scale	Russian	МАСШТАБ РАССТОЯНИЯ ЗА ЭКРАНОМ	То же самое, для строки расстояния под меткой за экраном (закреплённой у края).
Fonts	off-screen-distance-scale	Ukrainian	МАСШТАБ ВІДСТАНІ ЗА ЕКРАНОМ	Те саме, для рядка відстані під міткою за екраном (закріпленою біля краю).
Fonts	off-screen-distance-scale	SimplifiedChinese	屏幕外距离缩放	同上，用于屏幕外（边缘固定）标签下方的距离子行。
Fonts	off-screen-distance-scale	TraditionalChinese	螢幕外距離縮放	同上，用於螢幕外（邊緣固定）標籤下方的距離子行。
Fonts	off-screen-distance-scale	Japanese	画面外の距離スケール	同様に、画面外（端に固定された）ラベルの下にある距離のサブラインに適用されます。
Fonts	off-screen-distance-scale	Korean	화면 밖 거리 크기	동일하게, 화면 밖(가장자리 고정) 라벨 아래 거리 보조 줄에 적용됩니다.
Fonts	off-screen-distance-scale	Polish	SKALA ODLEGŁOŚCI POZA EKRANEM	To samo, dla linii odległości pod etykietą poza ekranem (przypiętą do krawędzi).
Fonts	off-screen-distance-scale	Turkish	EKRAN DIŞI MESAFE ÖLÇEĞİ	Aynısı, ekran dışı (kenara sabitlenmiş) etiketin altındaki mesafe alt satırı için.
Fonts	compass-name-scale	English	COMPASS NAME SCALE	Scales the name label above each compass-tape marker (only shown at all when Compass/{key:Compass/show-names} is on).
Fonts	compass-name-scale	French	ÉCHELLE DES NOMS SUR LA BOUSSOLE	Redimensionne le label de nom au-dessus de chaque repère de la boussole (affiché uniquement si Compass/{key:Compass/show-names} est activé).
Fonts	compass-name-scale	Italian	SCALA NOME BUSSOLA	Ridimensiona l'etichetta con il nome sopra ogni indicatore della bussola (visibile solo se Compass/{key:Compass/show-names} è attivo).
Fonts	compass-name-scale	German	NAMENSGRÖSSE AUF DEM KOMPASS	Skaliert das Namens-Label über jeder Kompassband-Markierung (nur sichtbar, wenn Compass/{key:Compass/show-names} aktiviert ist).
Fonts	compass-name-scale	SpanishSpain	ESCALA DE NOMBRE EN LA BRÚJULA	Escala la etiqueta de nombre sobre cada marcador de la brújula (solo se muestra si Compass/{key:Compass/show-names} está activado).
Fonts	compass-name-scale	SpanishLatam	ESCALA DE NOMBRE EN LA BRÚJULA	Escala la etiqueta de nombre sobre cada marcador de la brújula (solo se muestra si Compass/{key:Compass/show-names} está activado).
Fonts	compass-name-scale	BRPortuguese	ESCALA DE NOME NA BÚSSOLA	Redimensiona o rótulo de nome acima de cada marcador da bússola (só aparece quando Compass/{key:Compass/show-names} está ativado).
Fonts	compass-name-scale	Russian	МАСШТАБ ИМЕНИ НА КОМПАСЕ	Масштабирует метку с именем над каждой меткой на компасе (отображается только при включённом Compass/{key:Compass/show-names}).
Fonts	compass-name-scale	Ukrainian	МАСШТАБ ІМЕНІ НА КОМПАСІ	Масштабує мітку з іменем над кожною міткою на компасі (відображається лише при увімкненому Compass/{key:Compass/show-names}).
Fonts	compass-name-scale	SimplifiedChinese	指南针名称缩放	缩放每个指南针标记上方的名称标签（仅在 Compass/{key:Compass/show-names} 开启时显示）。
Fonts	compass-name-scale	TraditionalChinese	指南針名稱縮放	縮放每個指南針標記上方的名稱標籤（僅在 Compass/{key:Compass/show-names} 開啟時顯示）。
Fonts	compass-name-scale	Japanese	コンパスの名前スケール	各コンパスマーカーの上にある名前ラベルを拡大縮小します（Compass/{key:Compass/show-names} がオンのときのみ表示されます）。
Fonts	compass-name-scale	Korean	나침반 이름 크기	각 나침반 표시 위의 이름 라벨 크기를 조정합니다(Compass/{key:Compass/show-names}가 켜져 있을 때만 표시됨).
Fonts	compass-name-scale	Polish	SKALA NAZWY NA KOMPASIE	Skaluje etykietę z nazwą nad każdym znacznikiem kompasu (widoczna tylko, gdy Compass/{key:Compass/show-names} jest włączone).
Fonts	compass-name-scale	Turkish	PUSULA İSİM ÖLÇEĞİ	Her pusula işaretçisinin üzerindeki isim etiketini ölçeklendirir (yalnızca Compass/{key:Compass/show-names} açıkken gösterilir).
Fonts	compass-distance-scale	English	COMPASS DISTANCE SCALE	Scales the distance sub-label under each compass-tape marker.
Fonts	compass-distance-scale	French	ÉCHELLE DE LA DISTANCE SUR LA BOUSSOLE	Redimensionne le sous-label de distance sous chaque repère de la boussole.
Fonts	compass-distance-scale	Italian	SCALA DISTANZA BUSSOLA	Ridimensiona la sotto-etichetta della distanza sotto ogni indicatore della bussola.
Fonts	compass-distance-scale	German	ENTFERNUNGSGRÖSSE AUF DEM KOMPASS	Skaliert das Entfernungs-Unterlabel unter jeder Kompassband-Markierung.
Fonts	compass-distance-scale	SpanishSpain	ESCALA DE DISTANCIA EN LA BRÚJULA	Escala la subetiqueta de distancia bajo cada marcador de la brújula.
